STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       3379;19540601;19540630;    1;  -999;  16.64;   20.90;   12.06;-999;  29.3;  -999;   6.6;-999;    1;    78.3;   23.3;eor
       3379;19540701;19540731;    1;  -999;  15.37;   19.46;   11.91;-999;  26.9;  -999;   8.0;-999;    1;   279.6;   60.7;eor
       3379;19540801;19540831;    1;  -999;  16.30;   21.53;   12.34;-999;  30.2;  -999;   8.5;-999;    1;    99.6;   26.8;eor
       3379;19540901;19540930;    1;  -999;  14.68;   19.15;   10.79;-999;  26.8;  -999;   2.2;-999;    1;   133.9;   37.3;eor
       3379;19541001;19541031;    1;  -999;   9.87;   14.76;    6.02;-999;  23.2;  -999;   0.6;-999;    1;    62.7;   27.1;eor
       3379;19541101;19541130;    1;  -999;   4.00;    7.76;    1.02;-999;  18.2;  -999;  -7.2;-999;    1;    29.6;    7.6;eor
       3379;19541201;19541231;    1;  -999;   2.64;    5.17;    0.42;-999;  11.0;  -999;  -3.0;-999;    1;    51.4;   10.9;eor
       3379;19550101;19550131;    1;  -999;  -1.82;    1.23;   -4.79;-999;  12.1;  -999; -11.0;-999;    1;    98.4;   50.9;eor
       3379;19550201;19550228;    1;  -999;  -0.68;    2.00;   -3.36;-999;   8.8;  -999;  -9.0;-999;    1;    91.5;   20.9;eor
       3379;19550301;19550331;    1;  -999;   1.25;    5.15;   -2.34;-999;  21.7;  -999; -12.2;-999;    1;    29.5;    7.9;eor
       3379;19550401;19550430;    1;  -999;   7.71;   11.90;    3.09;-999;  26.0;  -999;  -3.0; 187.10;    1;    93.8;   20.6;eor
       3379;19550501;19550531;    1;  -999;  11.78;   17.09;    6.83;-999;  25.9;  -999;   1.4; 226.70;    1;   115.7;   18.7;eor
       3379;19550601;19550630;    1;  -999;  15.85;   20.21;   11.47;-999;  27.3;  -999;   4.6; 166.90;    1;   216.8;   86.7;eor
       3379;19550701;19550731;    1;  -999;  17.50;   21.57;   13.68;-999;  30.8;  -999;   9.2; 170.90;    1;   230.0;   43.0;eor
       3379;19550801;19550831;    1;  -999;  16.93;   21.58;   12.53;-999;  26.0;  -999;   7.6; 198.60;    1;    79.5;   45.5;eor
       3379;19550901;19550930;    1;  -999;  13.95;   18.28;   10.01;-999;  25.3;  -999;   2.4; 164.60;    1;    83.0;   26.6;eor
       3379;19551001;19551031;    1;  -999;   8.25;   12.47;    4.78;-999;  23.8;  -999;  -4.0; 120.00;    1;    43.0;    7.0;eor
       3379;19551101;19551130;    1;  -999;   2.72;    5.90;   -0.13;-999;  17.6;  -999;  -8.6;  66.10;    1;    11.0;    4.0;eor
       3379;19551201;19551231;    1;  -999;   3.30;    6.16;   -0.01;-999;  12.6;  -999;  -6.6;  55.00;    1;    66.9;    9.7;eor
       3379;19560101;19560131;    1;  -999;   0.87;    3.89;   -1.87;-999;  10.6;  -999; -14.3;  61.80;    1;    58.1;   21.3;eor
       3379;19560201;19560229;    1;  -999; -10.32;   -6.08;  -15.10;-999;   6.0;  -999; -25.4;  70.10;    1;    17.7;    4.0;eor
       3379;19560301;19560331;    1;  -999;   3.35;    7.73;   -1.20;-999;  18.7;  -999; -11.2; 131.90;    1;    49.7;   28.8;eor
       3379;19560401;19560430;    1;  -999;   6.82;   10.82;    2.90;-999;  18.9;  -999;  -6.0; 119.20;    1;    69.4;   17.3;eor
       3379;19560501;19560531;    1;  -999;  13.08;   17.77;    7.72;-999;  27.1;  -999;   1.6; 216.70;    1;    75.9;   16.7;eor
       3379;19560601;19560630;    1;  -999;  13.53;   17.96;    9.75;-999;  27.0;  -999;   4.3; 128.90;    1;   137.6;   21.2;eor
       3379;19560701;19560731;    1;  -999;  17.79;   23.00;   13.07;-999;  28.4;  -999;  10.4; 250.10;    1;   157.4;   38.4;eor
       3379;19560801;19560831;    1;  -999;  16.02;   21.05;   11.69;-999;  29.7;  -999;   4.8; 202.30;    1;   131.6;   26.8;eor
       3379;19560901;19560930;    1;  -999;  14.94;   20.41;    9.70;-999;  25.5;  -999;   4.0; 205.50;    1;    44.9;   14.1;eor
       3379;19561001;19561031;    1;  -999;   8.19;   12.50;    4.83;-999;  25.6;  -999;   0.1; 145.90;    1;   144.5;   22.8;eor
       3379;19561101;19561130;    1;  -999;   1.94;    4.27;   -0.26;-999;  12.0;  -999;  -6.6;  39.70;    1;    51.7;   18.7;eor
       3379;19561201;19561231;    1;  -999;   0.60;    3.33;   -2.14;-999;  14.0;  -999; -11.6;  55.40;    1;    15.9;    4.0;eor
       3379;19570101;19570131;    1;  -999;  -1.49;    2.38;   -5.20;-999;  15.1;  -999; -16.9;  70.80;    1;    29.9;    9.3;eor
       3379;19570201;19570228;    1;  -999;   4.67;    8.83;    1.20;-999;  18.1;  -999;  -3.3;  84.80;    1;    87.5;   41.2;eor
       3379;19570301;19570331;    1;  -999;   8.07;   13.12;    3.67;-999;  20.7;  -999;  -5.2; 175.10;    1;    48.8;   14.6;eor
       3379;19570401;19570430;    1;  -999;   8.19;   12.58;    3.46;-999;  21.3;  -999;  -2.4; 184.90;    1;    61.3;   13.3;eor
       3379;19570501;19570531;    1;  -999;   9.99;   14.19;    5.47;-999;  23.8;  -999;  -2.3; 176.90;    1;    81.7;   19.1;eor
       3379;19570601;19570630;    1;  -999;  17.28;   22.31;   12.04;-999;  29.6;  -999;   7.0; 225.40;    1;   197.5;   35.0;eor
       3379;19570701;19570731;    1;  -999;  18.16;   22.69;   13.75;-999;  35.0;  -999;   8.8; 173.20;    1;   262.6;   92.4;eor
       3379;19570801;19570831;    1;  -999;  15.91;   20.57;   11.58;-999;  29.4;  -999;   6.9; 197.40;    1;   128.4;   24.3;eor
       3379;19570901;19570930;    1;  -999;  12.92;   17.54;    9.28;-999;  27.3;  -999;   3.4; 122.10;    1;    67.7;   12.3;eor
       3379;19571001;19571031;    1;  -999;   9.05;   14.18;    4.72;-999;  21.6;  -999;  -0.6; 171.20;    1;    12.5;    4.7;eor
       3379;19571101;19571130;    1;  -999;   4.08;    6.87;    1.75;-999;  15.0;  -999;  -5.4;  66.70;    1;    27.6;   16.3;eor
       3379;19571201;19571231;    1;  -999;   0.63;    3.04;   -2.16;-999;  11.1;  -999;  -8.6;  47.10;    1;    16.6;    5.8;eor
       3379;19580101;19580131;    1;  -999;  -0.86;    2.50;   -3.89;-999;  11.3;  -999; -11.9;  93.40;    1;    81.3;   20.7;eor
       3379;19580201;19580228;    1;  -999;   2.34;    6.78;   -1.90;-999;  17.5;  -999; -11.8;  80.40;    1;   144.1;   28.5;eor
       3379;19580301;19580331;    1;  -999;  -0.09;    3.66;   -4.28;-999;  15.7;  -999; -11.4; 157.20;    1;    43.8;   12.7;eor
       3379;19580401;19580430;    1;  -999;   5.86;   10.10;    1.51;-999;  17.8;  -999;  -3.4; 144.90;    1;    66.7;   13.6;eor
       3379;19580501;19580531;    1;  -999;  15.46;   20.85;   10.01;-999;  28.6;  -999;   2.6; 214.40;    1;    83.9;   27.7;eor
       3379;19580601;19580630;    1;  -999;  15.64;   20.35;   10.53;-999;  27.8;  -999;   7.0; 208.70;    1;    70.2;   17.0;eor
       3379;19580701;19580731;    1;  -999;  18.53;   23.19;   13.49;-999;  31.8;  -999;   8.6; 241.00;    1;   105.2;   14.3;eor
       3379;19580801;19580831;    1;  -999;  18.51;   23.65;   13.69;-999;  31.8;  -999;   8.0; 237.40;    1;    76.6;   16.3;eor
       3379;19580901;19580930;    1;  -999;  15.61;   20.85;   10.93;-999;  27.5;  -999;   4.8; 207.60;    1;    59.3;   13.7;eor
       3379;19581001;19581031;    1;  -999;   8.65;   11.92;    5.65;-999;  22.0;  -999;  -1.4;  85.70;    1;    94.9;   19.1;eor
       3379;19581101;19581130;    1;  -999;   4.01;    5.58;    2.62;-999;  10.1;  -999;  -1.6;  16.00;    1;    36.4;    7.5;eor
       3379;19581201;19581231;    1;  -999;   2.09;    5.26;   -0.92;-999;  13.8;  -999;  -9.3;  75.40;    1;    75.4;   18.1;eor
       3379;19590101;19590131;    1;  -999;  -0.63;    2.80;   -4.19;-999;  11.8;  -999; -16.8;  83.40;    1;    62.2;   18.3;eor
       3379;19590201;19590228;    1;  -999;  -0.89;    4.58;   -5.36;-999;  20.6;  -999; -11.6; 141.30;    1;     6.4;    5.4;eor
       3379;19590301;19590331;    1;  -999;   7.23;   12.18;    2.29;-999;  18.8;  -999;  -2.5; 141.90;    1;    41.0;   20.4;eor
       3379;19590401;19590430;    1;  -999;  10.14;   15.54;    4.19;-999;  23.0;  -999;  -2.2; 210.30;    1;    59.5;   18.0;eor
       3379;19590501;19590531;    1;  -999;  13.48;   17.98;    8.09;-999;  25.0;  -999;   0.7; 230.60;    1;   123.9;   55.9;eor
       3379;19590601;19590630;    1;  -999;  16.68;   21.29;   11.81;-999;  27.5;  -999;   7.0; 209.30;    1;   120.6;   33.7;eor
       3379;19590701;19590731;    1;  -999;  19.94;   24.76;   14.84;-999;  32.6;  -999;  10.4; 226.50;    1;   120.4;   55.3;eor
       3379;19590801;19590831;    1;  -999;  17.45;   22.06;   13.05;-999;  28.5;  -999;   7.0; 208.50;    1;    69.1;   21.4;eor
       3379;19590901;19590930;    1;  -999;  14.94;   20.70;    8.90;-999;  26.5;  -999;   3.6; 277.30;    1;     2.5;    1.3;eor
       3379;19591001;19591031;    1;  -999;   8.93;   14.82;    3.73;-999;  21.0;  -999;  -0.5; 179.80;    1;    42.7;   19.0;eor
       3379;19591101;19591130;    1;  -999;   2.48;    5.32;   -0.26;-999;  14.5;  -999;  -3.6;  47.90;    1;    10.2;    8.8;eor
       3379;19591201;19591231;    1;  -999;   2.49;    5.47;   -0.11;-999;  15.2;  -999;  -4.6;  48.00;    1;    37.4;    5.0;eor
       3379;19600101;19600131;    1;  -999;  -1.10;    2.16;   -4.09;-999;  11.3;  -999; -16.4;  67.90;    1;    52.1;   12.7;eor
       3379;19600201;19600229;    1;  -999;   1.06;    4.89;   -2.43;-999;  20.7;  -999; -13.9;  83.00;    1;    61.9;   16.0;eor
       3379;19600301;19600331;    1;  -999;   5.11;    9.08;    1.23;-999;  19.0;  -999;  -4.4; 127.40;    1;    81.8;   17.8;eor
       3379;19600401;19600430;    1;  -999;   8.67;   13.06;    4.53;-999;  20.6;  -999;  -0.4; 154.60;    1;    35.5;   12.4;eor
