STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3379;201903250450;    3;  957.2;   6.7;   5.9;  82.2;   3.9;eor
       3379;201903250500;    3;  957.1;   6.7;   6.1;  82.3;   3.9;eor
       3379;201903250510;    3;  957.2;   6.7;   6.2;  82.3;   3.9;eor
       3379;201903250520;    3;  957.2;   6.6;   6.0;  82.9;   3.9;eor
       3379;201903250530;    3;  957.4;   6.5;   6.0;  82.6;   3.8;eor
       3379;201903250540;    3;  957.3;   6.5;   5.9;  82.6;   3.8;eor
       3379;201903250550;    3;  957.3;   6.5;   6.0;  82.3;   3.7;eor
       3379;201903250600;    3;  957.3;   6.6;   6.1;  80.7;   3.5;eor
       3379;201903250610;    3;  957.4;   6.7;   6.3;  78.3;   3.2;eor
       3379;201903250620;    3;  957.4;   6.7;   6.3;  75.8;   2.7;eor
       3379;201903250630;    3;  957.5;   6.7;   6.4;  72.0;   2.0;eor
       3379;201903250640;    3;  957.6;   6.6;   6.3;  69.5;   1.4;eor
       3379;201903250650;    3;  957.7;   6.5;   6.4;  68.5;   1.1;eor
       3379;201903250700;    3;  957.6;   6.4;   6.4;  67.4;   0.8;eor
       3379;201903250710;    3;  957.6;   6.4;   6.6;  65.4;   0.4;eor
       3379;201903250720;    3;  957.6;   6.3;   6.8;  61.7;  -0.5;eor
       3379;201903250730;    3;  957.7;   6.2;   7.4;  61.6;  -0.6;eor
       3379;201903250740;    3;  957.7;   6.6;   8.9;  58.8;  -0.9;eor
       3379;201903250750;    3;  957.7;   6.4;   8.3;  58.6;  -1.1;eor
       3379;201903250800;    3;  957.7;   6.4;   7.6;  57.7;  -1.3;eor
       3379;201903250810;    3;  957.7;   6.9;   9.6;  55.7;  -1.4;eor
       3379;201903250820;    3;  957.7;   6.9;  10.1;  55.3;  -1.5;eor
       3379;201903250830;    3;  957.6;   6.9;   9.6;  54.8;  -1.6;eor
       3379;201903250840;    3;  957.7;   7.1;  10.3;  54.1;  -1.6;eor
       3379;201903250850;    3;  957.7;   7.6;  10.5;  53.4;  -1.3;eor
       3379;201903250900;    3;  957.7;   7.2;   9.6;  52.9;  -1.8;eor
       3379;201903250910;    3;  957.7;   7.1;  10.0;  53.8;  -1.6;eor
       3379;201903250920;    3;  957.7;   7.2;   8.9;  52.5;  -1.9;eor
       3379;201903250930;    3;  957.7;   7.0;   8.7;  52.5;  -2.1;eor
       3379;201903250940;    3;  957.7;   7.1;   9.1;  51.3;  -2.3;eor
       3379;201903250950;    3;  957.8;   6.7;   8.5;  50.4;  -2.9;eor
       3379;201903251000;    3;  957.8;   7.4;  11.6;  48.0;  -2.9;eor
       3379;201903251010;    3;  957.9;   8.0;  13.5;  45.7;  -3.0;eor
       3379;201903251020;    3;  957.7;   7.5;  12.5;  47.0;  -3.1;eor
       3379;201903251030;    3;  957.6;   8.4;  14.0;  42.1;  -3.7;eor
       3379;201903251040;    3;  957.5;   7.9;  12.2;  40.4;  -4.7;eor
       3379;201903251050;    3;  957.4;   8.3;  12.7;  40.6;  -4.3;eor
       3379;201903251100;    3;  957.4;   8.5;  13.2;  40.1;  -4.3;eor
       3379;201903251110;    3;  957.2;   8.8;  14.3;  40.5;  -3.9;eor
       3379;201903251120;    3;  957.2;   9.2;  13.5;  38.2;  -4.3;eor
       3379;201903251130;    3;  957.2;   9.2;  15.4;  36.7;  -4.9;eor
       3379;201903251140;    3;  957.1;   8.8;  12.3;  35.8;  -5.5;eor
       3379;201903251150;    3;  957.2;   8.4;  11.9;  38.8;  -4.8;eor
       3379;201903251200;    3;  957.2;   8.3;  12.9;  40.5;  -4.4;eor
       3379;201903251210;    3;  957.2;   7.8;  11.3;  42.8;  -4.1;eor
       3379;201903251220;    3;  957.1;   7.8;  10.5;  43.7;  -3.8;eor
       3379;201903251230;    3;  957.0;   8.2;  14.5;  43.3;  -3.6;eor
       3379;201903251240;    3;  956.9;   8.2;  11.3;  42.4;  -3.8;eor
       3379;201903251250;    3;  957.0;   7.7;   9.3;  43.2;  -4.0;eor
       3379;201903251300;    3;  956.9;   7.4;   8.4;  44.5;  -3.9;eor
       3379;201903251310;    3;  957.3;   6.7;   7.7;  52.8;  -2.3;eor
       3379;201903251320;    3;  957.3;   5.7;   7.3;  64.9;  -0.4;eor
       3379;201903251330;    3;  957.2;   6.5;   9.5;  61.8;  -0.3;eor
       3379;201903251340;    3;  957.1;   6.9;   9.0;  58.2;  -0.8;eor
       3379;201903251350;    3;  957.2;   6.7;   8.4;  60.5;  -0.4;eor
       3379;201903251400;    3;  957.3;   7.1;  10.5;  55.2;  -1.3;eor
       3379;201903251410;    3;  957.3;   7.6;  12.5;  50.6;  -2.0;eor
       3379;201903251420;    3;  957.4;   7.5;   9.9;  51.5;  -1.9;eor
       3379;201903251430;    3;  957.8;   4.3;   4.6;  76.1;   0.5;eor
       3379;201903251440;    3;  957.7;   4.4;   3.5;  71.6;  -0.3;eor
       3379;201903251450;    3;  957.8;   4.8;   4.1;  70.9;   0.0;eor
       3379;201903251500;    3;  957.9;   4.4;   4.1;  73.5;   0.1;eor
       3379;201903251510;    3;  957.9;   4.3;   4.4;  72.8;  -0.2;eor
       3379;201903251520;    3;  957.9;   4.9;   6.6;  69.9;  -0.1;eor
       3379;201903251530;    3;  957.9;   5.4;   7.8;  61.3;  -1.5;eor
       3379;201903251540;    3;  957.9;   5.8;   7.0;  60.0;  -1.4;eor
       3379;201903251550;    3;  957.9;   5.8;   6.1;  61.8;  -1.0;eor
       3379;201903251600;    3;  957.9;   5.4;   5.1;  62.7;  -1.2;eor
       3379;201903251610;    3;  958.1;   5.3;   4.8;  65.4;  -0.7;eor
       3379;201903251620;    3;  958.0;   5.4;   4.9;  67.6;  -0.1;eor
       3379;201903251630;    3;  958.4;   4.8;   4.7;  70.9;   0.0;eor
       3379;201903251640;    3;  958.6;   3.0;   1.9;  81.4;   0.1;eor
       3379;201903251650;    3;  958.6;   3.2;   2.1;  80.2;   0.1;eor
       3379;201903251700;    3;  958.7;   3.5;   2.6;  77.1;  -0.1;eor
       3379;201903251710;    3;  958.8;   3.8;   2.6;  76.8;   0.1;eor
       3379;201903251720;    3;  958.9;   4.0;   2.3;  72.4;  -0.5;eor
       3379;201903251730;    3;  959.1;   3.9;   2.3;  72.9;  -0.5;eor
       3379;201903251740;    3;  959.1;   3.9;   2.7;  71.6;  -0.8;eor
       3379;201903251750;    3;  959.2;   4.0;   3.1;  71.9;  -0.6;eor
       3379;201903251800;    3;  959.2;   4.0;   3.0;  72.5;  -0.5;eor
       3379;201903251810;    3;  959.4;   4.0;   3.2;  72.5;  -0.5;eor
       3379;201903251820;    3;  959.8;   4.1;   3.4;  72.7;  -0.4;eor
       3379;201903251830;    3;  960.3;   2.7;   1.2;  81.3;  -0.2;eor
       3379;201903251840;    3;  960.3;   1.9;   1.1;  89.6;   0.4;eor
       3379;201903251850;    3;  960.4;   1.9;   1.4;  90.2;   0.5;eor
       3379;201903251900;    3;  960.4;   2.1;   1.4;  89.8;   0.6;eor
       3379;201903251910;    3;  960.5;   2.2;   1.6;  89.5;   0.7;eor
       3379;201903251920;    3;  960.6;   2.5;   1.8;  91.3;   1.2;eor
       3379;201903251930;    3;  960.7;   2.5;   1.5;  89.0;   0.9;eor
       3379;201903251940;    3;  960.8;   2.5;   1.3;  88.4;   0.8;eor
       3379;201903251950;    3;  960.9;   2.6;   1.7;  85.8;   0.5;eor
       3379;201903252000;    3;  961.1;   2.7;   1.8;  85.0;   0.4;eor
       3379;201903252010;    3;  961.2;   2.7;   1.7;  82.3;   0.0;eor
       3379;201903252020;    3;  961.2;   2.7;   1.8;  83.1;   0.1;eor
       3379;201903252030;    3;  961.2;   2.6;   1.3;  83.2;   0.0;eor
       3379;201903252040;    3;  961.2;   2.6;   0.8;  83.0;   0.0;eor
       3379;201903252050;    3;  961.2;   2.5;   0.7;  84.3;   0.1;eor
       3379;201903252100;    3;  961.4;   2.6;   1.5;  84.0;   0.2;eor
       3379;201903252110;    3;  961.4;   2.6;   1.6;  84.2;   0.2;eor
       3379;201903252120;    3;  961.5;   2.6;   1.7;  84.5;   0.3;eor
       3379;201903252130;    3;  961.5;   2.6;   1.7;  83.9;   0.2;eor
       3379;201903252140;    3;  961.6;   2.6;   1.7;  83.5;   0.1;eor
       3379;201903252150;    3;  961.5;   2.5;   1.6;  83.2;  -0.1;eor
       3379;201903252200;    3;  961.6;   2.5;   1.5;  82.8;  -0.1;eor
       3379;201903252210;    3;  961.6;   2.4;   1.3;  82.6;  -0.3;eor
       3379;201903252220;    3;  961.7;   2.3;   1.0;  82.5;  -0.4;eor
       3379;201903252230;    3;  961.6;   2.3;   1.0;  83.4;  -0.2;eor
       3379;201903252240;    3;  961.7;   2.1;   0.6;  83.5;  -0.4;eor
       3379;201903252250;    3;  961.6;   2.2;   0.9;  83.7;  -0.3;eor
       3379;201903252300;    3;  961.7;   2.1;   0.5;  83.2;  -0.5;eor
       3379;201903252310;    3;  961.9;   2.1;   0.8;  83.7;  -0.4;eor
       3379;201903252320;    3;  962.2;   2.0;   0.9;  84.9;  -0.3;eor
       3379;201903252330;    3;  962.3;   2.1;   1.0;  84.8;  -0.2;eor
       3379;201903252340;    3;  962.5;   2.2;   1.3;  82.8;  -0.4;eor
       3379;201903252350;    3;  962.5;   2.2;   1.5;  83.6;  -0.3;eor
       3379;201903260000;    3;  962.6;   2.2;   1.4;  82.5;  -0.5;eor
       3379;201903260010;    3;  962.6;   2.3;   1.6;  83.8;  -0.2;eor
       3379;201903260020;    3;  962.6;   2.2;   1.6;  84.0;  -0.2;eor
       3379;201903260030;    3;  962.7;   2.2;   1.6;  84.5;  -0.1;eor
       3379;201903260040;    3;  962.6;   2.1;   1.3;  84.4;  -0.3;eor
       3379;201903260050;    3;  962.5;   2.0;   0.5;  84.3;  -0.4;eor
       3379;201903260100;    3;  962.6;   1.8;  -0.1;  85.4;  -0.4;eor
       3379;201903260110;    3;  962.6;   1.8;   0.0;  85.5;  -0.4;eor
       3379;201903260120;    3;  962.8;   1.8;   0.7;  86.0;  -0.3;eor
       3379;201903260130;    3;  963.0;   1.8;   0.5;  86.1;  -0.3;eor
       3379;201903260140;    3;  963.1;   1.7;   0.1;  87.0;  -0.2;eor
       3379;201903260150;    3;  963.2;   1.7;   0.6;  86.9;  -0.3;eor
       3379;201903260200;    3;  963.3;   1.8;   1.2;  86.6;  -0.2;eor
       3379;201903260210;    3;  963.3;   1.8;   1.3;  86.0;  -0.3;eor
       3379;201903260220;    3;  963.4;   1.8;   0.7;  87.0;  -0.1;eor
       3379;201903260230;    3;  963.5;   1.8;   1.2;  86.6;  -0.2;eor
       3379;201903260240;    3;  963.4;   1.7;   0.6;  86.4;  -0.3;eor
       3379;201903260250;    3;  963.5;   1.7;   0.8;  86.7;  -0.3;eor
       3379;201903260300;    3;  963.6;   1.7;   1.0;  86.9;  -0.3;eor
       3379;201903260310;    3;  963.7;   1.7;   1.2;  86.4;  -0.3;eor
       3379;201903260320;    3;  963.8;   1.7;   1.2;  85.8;  -0.4;eor
       3379;201903260330;    3;  963.8;   1.7;   1.0;  85.8;  -0.4;eor
       3379;201903260340;    3;  963.9;   1.5;   0.5;  85.3;  -0.7;eor
       3379;201903260350;    3;  964.0;   1.6;   0.5;  85.4;  -0.6;eor
       3379;201903260400;    3;  964.2;   1.5;   0.7;  84.7;  -0.8;eor
       3379;201903260410;    3;  964.1;   1.4;   0.3;  85.3;  -0.8;eor
       3379;201903260420;    3;  964.3;   1.2;   0.1;  86.1;  -0.9;eor
       3379;201903260430;    3;  964.4;   1.2;   0.2;  86.3;  -0.8;eor
       3379;201903260440;    3;  964.6;   1.2;   0.0;  87.1;  -0.7;eor
       3379;201903260450;    3;  964.7;   1.3;   0.0;  86.4;  -0.7;eor
       3379;201903260500;    3;  964.8;   1.3;  -0.2;  86.0;  -0.8;eor
       3379;201903260510;    3;  964.9;   1.3;   0.3;  87.0;  -0.6;eor
       3379;201903260520;    3;  964.9;   1.4;   0.8;  85.6;  -0.8;eor
       3379;201903260530;    3;  965.1;   1.4;   0.9;  85.6;  -0.8;eor
       3379;201903260540;    3;  965.1;   1.6;   1.1;  85.6;  -0.6;eor
       3379;201903260550;    3;  965.2;   1.5;   1.1;  85.5;  -0.7;eor
       3379;201903260600;    3;  965.3;   1.8;   1.6;  86.0;  -0.3;eor
       3379;201903260610;    3;  965.3;   1.7;   1.6;  84.2;  -0.7;eor
       3379;201903260620;    3;  965.4;   1.8;   1.8;  83.7;  -0.7;eor
       3379;201903260630;    3;  965.5;   1.8;   1.7;  83.4;  -0.7;eor
       3379;201903260640;    3;  965.5;   1.8;   2.0;  82.4;  -0.9;eor
       3379;201903260650;    3;  965.5;   2.0;   2.4;  82.3;  -0.7;eor
       3379;201903260700;    3;  965.8;   1.9;   2.3;  82.5;  -0.8;eor
       3379;201903260710;    3;  965.8;   1.8;   2.5;  82.5;  -0.9;eor
       3379;201903260720;    3;  966.0;   1.9;   2.7;  81.9;  -0.9;eor
       3379;201903260730;    3;  965.9;   2.2;   3.2;  82.3;  -0.5;eor
       3379;201903260740;    3;  965.9;   2.1;   3.7;  79.8;  -1.0;eor
       3379;201903260750;    3;  966.0;   2.6;   4.1;  78.8;  -0.7;eor
       3379;201903260800;    3;  966.0;   2.7;   4.1;  78.7;  -0.6;eor
       3379;201903260810;    3;  966.2;   2.8;   3.9;  78.1;  -0.6;eor
       3379;201903260820;    3;  966.1;   3.1;   4.6;  76.7;  -0.6;eor
       3379;201903260830;    3;  966.1;   3.2;   5.0;  75.0;  -0.8;eor
       3379;201903260840;    3;  966.1;   3.4;   5.7;  72.5;  -1.1;eor
       3379;201903260850;    3;  966.2;   3.7;   6.7;  71.6;  -1.0;eor
       3379;201903260900;    3;  966.2;   3.7;   6.9;  70.0;  -1.3;eor
       3379;201903260910;    3;  966.3;   4.1;   7.6;  65.7;  -1.7;eor
       3379;201903260920;    3;  966.4;   4.0;   8.1;  66.3;  -1.7;eor
       3379;201903260930;    3;  966.4;   4.5;   8.5;  65.5;  -1.4;eor
       3379;201903260940;    3;  966.4;   5.4;  10.9;  63.8;  -0.9;eor
       3379;201903260950;    3;  966.5;   5.3;   9.1;  59.2;  -2.0;eor
       3379;201903261000;    3;  966.5;   5.0;   9.0;  64.3;  -1.2;eor
       3379;201903261010;    3;  966.5;   4.7;   7.6;  65.0;  -1.3;eor
       3379;201903261020;    3;  966.4;   6.1;  11.2;  58.8;  -1.4;eor
       3379;201903261030;    3;  966.4;   6.2;  13.8;  57.5;  -1.6;eor
       3379;201903261040;    3;  966.2;   5.6;   8.8;  55.0;  -2.7;eor
       3379;201903261050;    3;  966.2;   5.5;   8.2;  57.7;  -2.2;eor
       3379;201903261100;    3;  966.1;   5.7;   8.8;  58.9;  -1.7;eor
       3379;201903261110;    3;  966.1;   5.6;   9.6;  52.0;  -3.5;eor
       3379;201903261120;    3;  966.1;   5.7;   7.9;  50.9;  -3.7;eor
       3379;201903261130;    3;  966.2;   6.1;   8.1;  50.3;  -3.5;eor
       3379;201903261140;    3;  966.1;   6.3;   8.7;  50.4;  -3.3;eor
       3379;201903261150;    3;  966.1;   6.8;  11.1;  51.1;  -2.6;eor
       3379;201903261200;    3;  966.0;   7.0;  14.2;  46.6;  -3.7;eor
       3379;201903261210;    3;  966.0;   7.1;  12.3;  47.6;  -3.3;eor
       3379;201903261220;    3;  965.9;   6.9;  10.9;  47.6;  -3.5;eor
       3379;201903261230;    3;  965.9;   6.5;   8.8;  51.6;  -2.8;eor
       3379;201903261240;    3;  965.9;   6.6;   8.7;  50.7;  -2.9;eor
       3379;201903261250;    3;  965.9;   6.0;   8.3;  50.5;  -3.5;eor
       3379;201903261300;    3;  965.8;   6.6;   8.7;  47.2;  -3.9;eor
       3379;201903261310;    3;  965.8;   6.9;  11.6;  43.0;  -4.8;eor
       3379;201903261320;    3;  965.7;   7.0;  13.5;  39.1;  -6.0;eor
       3379;201903261330;    3;  965.6;   7.3;  13.0;  41.3;  -5.0;eor
       3379;201903261340;    3;  965.5;   8.1;  14.3;  40.6;  -4.5;eor
       3379;201903261350;    3;  965.6;   7.5;  10.6;  42.6;  -4.4;eor
       3379;201903261400;    3;  965.5;   7.1;   9.4;  45.6;  -3.9;eor
       3379;201903261410;    3;  965.4;   6.9;   9.2;  45.0;  -4.2;eor
       3379;201903261420;    3;  965.4;   6.9;   7.8;  44.9;  -4.3;eor
       3379;201903261430;    3;  965.3;   7.1;  10.0;  46.1;  -3.7;eor
       3379;201903261440;    3;  965.2;   7.0;   8.3;  44.8;  -4.2;eor
       3379;201903261450;    3;  965.2;   7.5;  11.5;  45.5;  -3.5;eor
       3379;201903261500;    3;  965.3;   7.3;  11.3;  42.5;  -4.6;eor
       3379;201903261510;    3;  965.3;   7.4;  10.1;  44.2;  -4.0;eor
       3379;201903261520;    3;  965.2;   7.4;  12.4;  41.2;  -4.9;eor
       3379;201903261530;    3;  965.2;   7.2;   8.9;  42.4;  -4.7;eor
       3379;201903261540;    3;  965.2;   7.3;   8.6;  43.7;  -4.3;eor
       3379;201903261550;    3;  965.2;   6.9;   8.0;  45.7;  -4.0;eor
       3379;201903261600;    3;  965.3;   7.2;   7.9;  45.9;  -3.7;eor
       3379;201903261610;    3;  965.3;   6.8;   7.2;  46.7;  -3.8;eor
       3379;201903261620;    3;  965.4;   6.9;   7.1;  46.9;  -3.7;eor
       3379;201903261630;    3;  965.4;   6.7;   6.5;  47.5;  -3.7;eor
       3379;201903261640;    3;  965.5;   6.7;   6.1;  48.6;  -3.4;eor
       3379;201903261650;    3;  965.6;   6.7;   6.3;  48.9;  -3.3;eor
       3379;201903261700;    3;  965.6;   6.7;   6.2;  49.7;  -3.1;eor
       3379;201903261710;    3;  965.6;   6.6;   5.9;  49.3;  -3.3;eor
       3379;201903261720;    3;  965.7;   6.4;   5.6;  48.1;  -3.8;eor
       3379;201903261730;    3;  965.6;   6.3;   5.2;  48.3;  -3.8;eor
       3379;201903261740;    3;  965.7;   6.2;   4.9;  49.3;  -3.6;eor
       3379;201903261750;    3;  965.8;   6.1;   4.7;  49.9;  -3.6;eor
       3379;201903261800;    3;  965.9;   6.0;   4.7;  50.0;  -3.6;eor
       3379;201903261810;    3;  966.0;   5.9;   4.6;  51.6;  -3.3;eor
       3379;201903261820;    3;  966.0;   6.0;   4.9;  50.0;  -3.6;eor
       3379;201903261830;    3;  966.1;   6.0;   5.0;  49.8;  -3.7;eor
       3379;201903261840;    3;  966.2;   5.9;   5.0;  50.2;  -3.7;eor
       3379;201903261850;    3;  966.3;   5.8;   4.9;  51.3;  -3.5;eor
       3379;201903261900;    3;  966.3;   5.8;   5.0;  51.5;  -3.4;eor
       3379;201903261910;    3;  966.3;   5.8;   5.0;  52.1;  -3.3;eor
       3379;201903261920;    3;  966.4;   5.8;   4.9;  52.6;  -3.2;eor
       3379;201903261930;    3;  966.4;   5.7;   4.8;  53.0;  -3.1;eor
       3379;201903261940;    3;  966.4;   5.7;   4.9;  53.2;  -3.1;eor
       3379;201903261950;    3;  966.4;   5.7;   5.0;  53.2;  -3.1;eor
       3379;201903262000;    3;  966.4;   5.7;   5.0;  54.5;  -2.8;eor
       3379;201903262010;    3;  966.4;   5.7;   4.9;  53.4;  -3.0;eor
       3379;201903262020;    3;  966.6;   5.6;   4.8;  54.5;  -2.9;eor
       3379;201903262030;    3;  966.6;   5.4;   4.8;  56.3;  -2.6;eor
       3379;201903262040;    3;  966.7;   5.4;   4.6;  56.0;  -2.7;eor
       3379;201903262050;    3;  966.7;   5.4;   4.6;  57.6;  -2.3;eor
       3379;201903262100;    3;  966.7;   5.4;   4.6;  57.8;  -2.3;eor
       3379;201903262110;    3;  966.8;   5.3;   4.6;  58.9;  -2.1;eor
       3379;201903262120;    3;  966.8;   5.2;   4.4;  59.7;  -2.0;eor
       3379;201903262130;    3;  966.9;   5.1;   4.4;  60.5;  -1.9;eor
       3379;201903262140;    3;  966.9;   5.1;   4.3;  60.7;  -1.9;eor
       3379;201903262150;    3;  966.9;   5.0;   4.2;  61.5;  -1.8;eor
       3379;201903262200;    3;  966.9;   5.0;   4.2;  62.1;  -1.7;eor
       3379;201903262210;    3;  966.9;   4.9;   4.1;  62.4;  -1.7;eor
       3379;201903262220;    3;  967.0;   4.8;   4.1;  63.2;  -1.6;eor
       3379;201903262230;    3;  967.2;   4.8;   4.0;  64.2;  -1.4;eor
       3379;201903262240;    3;  967.4;   4.7;   3.9;  64.2;  -1.5;eor
       3379;201903262250;    3;  967.3;   4.7;   3.8;  65.0;  -1.3;eor
       3379;201903262300;    3;  967.3;   4.7;   3.9;  65.0;  -1.3;eor
       3379;201903262310;    3;  967.2;   4.6;   3.8;  64.7;  -1.5;eor
       3379;201903262320;    3;  967.1;   4.6;   3.8;  65.6;  -1.3;eor
       3379;201903262330;    3;  967.2;   4.5;   3.8;  65.0;  -1.5;eor
       3379;201903262340;    3;  967.2;   4.4;   3.7;  64.8;  -1.7;eor
       3379;201903262350;    3;  967.2;   4.3;   3.7;  64.7;  -1.8;eor
       3379;201903270000;    3;  967.3;   4.3;   3.6;  64.9;  -1.7;eor
       3379;201903270010;    3;  967.2;   4.2;   3.6;  64.9;  -1.8;eor
       3379;201903270020;    3;  967.2;   4.1;   3.5;  65.9;  -1.7;eor
       3379;201903270030;    3;  967.2;   3.9;   3.4;  67.8;  -1.5;eor
       3379;201903270040;    3;  967.3;   3.6;   2.8;  72.2;  -0.9;eor
       3379;201903270050;    3;  967.2;   3.4;   2.5;  75.4;  -0.5;eor
       3379;201903270100;    3;  967.2;   3.3;   2.5;  76.6;  -0.4;eor
       3379;201903270110;    3;  967.1;   3.2;   2.5;  78.3;  -0.2;eor
       3379;201903270120;    3;  967.1;   3.1;   2.5;  78.7;  -0.2;eor
       3379;201903270130;    3;  967.0;   3.2;   2.5;  78.9;  -0.1;eor
       3379;201903270140;    3;  967.0;   3.1;   2.7;  79.1;  -0.2;eor
       3379;201903270150;    3;  967.0;   3.1;   2.6;  79.7;  -0.1;eor
       3379;201903270200;    3;  967.0;   3.2;   2.6;  79.9;   0.1;eor
       3379;201903270210;    3;  967.1;   3.2;   2.6;  80.4;   0.2;eor
       3379;201903270220;    3;  967.1;   3.1;   2.6;  80.7;   0.1;eor
       3379;201903270230;    3;  967.1;   3.0;   2.4;  83.2;   0.4;eor
       3379;201903270240;    3;  967.1;   2.9;   2.3;  85.1;   0.6;eor
       3379;201903270250;    3;  967.1;   2.8;   2.2;  84.7;   0.5;eor
       3379;201903270300;    3;  967.2;   2.7;   2.2;  85.8;   0.6;eor
       3379;201903270310;    3;  967.2;   2.5;   2.0;  87.2;   0.6;eor
       3379;201903270320;    3;  967.1;   2.3;   1.9;  89.2;   0.7;eor
       3379;201903270330;    3;  967.1;   2.1;   1.8;  89.7;   0.6;eor
       3379;201903270340;    3;  967.1;   2.2;   1.8;  90.2;   0.8;eor
       3379;201903270350;    3;  967.1;   2.3;   1.9;  92.1;   1.2;eor
       3379;201903270400;    3;  967.2;   2.3;   1.8;  90.6;   0.9;eor
       3379;201903270410;    3;  967.2;   2.4;   1.9;  90.3;   1.0;eor
       3379;201903270420;    3;  967.3;   2.3;   1.9;  90.5;   0.9;eor
       3379;201903270430;    3;  967.3;   2.3;   2.0;  92.2;   1.2;eor
       3379;201903270440;    3;  967.3;   2.3;   2.0;  91.7;   1.1;eor
       3379;201903270450;    3;  967.3;   2.2;   1.9;  92.8;   1.2;eor
       3379;201903270500;    3;  967.3;   2.1;   1.8;  91.7;   0.9;eor
       3379;201903270510;    3;  967.5;   2.1;   1.8;  92.3;   1.0;eor
       3379;201903270520;    3;  967.5;   2.0;   1.8;  93.0;   1.0;eor
       3379;201903270530;    3;  967.6;   1.8;   1.7;  93.1;   0.8;eor
       3379;201903270540;    3;  967.7;   1.8;   1.6;  91.9;   0.6;eor
       3379;201903270550;    3;  967.7;   1.8;   1.6;  92.8;   0.8;eor
       3379;201903270600;    3;  967.7;   1.8;   1.8;  93.0;   0.8;eor
       3379;201903270610;    3;  967.8;   2.0;   2.0;  93.6;   1.1;eor
       3379;201903270620;    3;  967.9;   2.1;   2.0;  93.7;   1.2;eor
       3379;201903270630;    3;  968.0;   2.0;   1.9;  92.3;   0.9;eor
       3379;201903270640;    3;  968.0;   2.0;   1.9;  92.3;   0.9;eor
       3379;201903270650;    3;  968.1;   2.1;   2.0;  92.5;   1.0;eor
       3379;201903270700;    3;  968.1;   2.0;   2.1;  91.7;   0.8;eor
       3379;201903270710;    3;  968.2;   2.1;   2.1;  91.5;   0.9;eor
       3379;201903270720;    3;  968.2;   2.4;   2.2;  92.4;   1.3;eor
       3379;201903270730;    3;  968.3;   2.3;   2.4;  91.0;   1.0;eor
       3379;201903270740;    3;  968.4;   2.4;   2.4;  90.8;   1.1;eor
       3379;201903270750;    3;  968.5;   2.6;   2.5;  91.0;   1.3;eor
       3379;201903270800;    3;  968.5;   2.6;   2.7;  90.4;   1.2;eor
       3379;201903270810;    3;  968.4;   2.6;   2.9;  89.3;   1.0;eor
       3379;201903270820;    3;  968.4;   2.9;   3.4;  89.8;   1.4;eor
       3379;201903270830;    3;  968.5;   2.8;   3.3;  89.7;   1.3;eor
       3379;201903270840;    3;  968.6;   3.0;   3.4;  90.0;   1.5;eor
       3379;201903270850;    3;  968.7;   3.1;   3.3;  89.0;   1.5;eor
       3379;201903270900;    3;  968.7;   3.1;   3.5;  88.6;   1.4;eor
       3379;201903270910;    3;  968.8;   3.6;   4.5;  88.0;   1.8;eor
       3379;201903270920;    3;  968.8;   3.6;   4.4;  85.4;   1.4;eor
       3379;201903270930;    3;  968.8;   4.1;   5.8;  84.2;   1.7;eor
       3379;201903270940;    3;  968.9;   4.5;   7.0;  82.1;   1.7;eor
       3379;201903270950;    3;  968.9;   4.5;   6.8;  78.6;   1.1;eor
       3379;201903271000;    3;  968.9;   4.7;   7.6;  79.2;   1.4;eor
       3379;201903271010;    3;  968.9;   5.0;   6.5;  79.0;   1.7;eor
       3379;201903271020;    3;  968.9;   5.0;   6.0;  78.6;   1.6;eor
       3379;201903271030;    3;  969.0;   5.0;   5.8;  78.0;   1.5;eor
       3379;201903271040;    3;  969.0;   4.8;   5.4;  76.2;   1.0;eor
       3379;201903271050;    3;  969.0;   5.0;   6.2;  75.5;   1.0;eor
       3379;201903271100;    3;  969.0;   5.1;   5.9;  77.7;   1.5;eor
       3379;201903271110;    3;  969.0;   5.1;   5.4;  75.5;   1.1;eor
       3379;201903271120;    3;  969.0;   5.2;   5.1;  73.9;   0.9;eor
       3379;201903271130;    3;  968.9;   5.6;   6.0;  74.2;   1.4;eor
       3379;201903271140;    3;  968.9;   5.9;   6.3;  72.6;   1.4;eor
       3379;201903271150;    3;  968.9;   6.0;   6.3;  71.1;   1.2;eor
       3379;201903271200;    3;  968.9;   5.9;   5.9;  71.1;   1.1;eor
       3379;201903271210;    3;  968.9;   5.8;   5.7;  70.4;   0.8;eor
       3379;201903271220;    3;  968.8;   6.0;   6.0;  69.3;   0.8;eor
       3379;201903271230;    3;  968.8;   6.0;   6.2;  69.3;   0.8;eor
       3379;201903271240;    3;  968.7;   6.0;   5.6;  69.1;   0.8;eor
       3379;201903271250;    3;  968.7;   6.2;   6.5;  69.5;   1.0;eor
       3379;201903271300;    3;  968.6;   6.5;   7.0;  67.1;   0.8;eor
       3379;201903271310;    3;  968.6;   6.7;   8.4;  65.1;   0.6;eor
       3379;201903271320;    3;  968.6;   7.1;   8.7;  63.7;   0.7;eor
       3379;201903271330;    3;  968.5;   7.2;   7.6;  61.1;   0.2;eor
       3379;201903271340;    3;  968.5;   7.2;   9.0;  61.8;   0.4;eor
